;tweet;label
3945;saya mengorderkan gocar untuk saudara saya guna cek up kesehatan nya dan sudah saya bayar dengan gopay tapi saudara saya yang sakit masih dikenakan biasa cash kurang ajar ;negative
3946;bus no mys 17030 rute kota blok sama agar ac nya mohon diperbaiki karena panas dan tidak nyaman bagi penumpang dikarenakan jalur padat dan penumpang penuh semakin membuat suhu dalam bus makin panas ;negative
3947;semua bajingan bule kristen kulit putih yang sekarang lagi di amerika itu semuanya illegal;negative
3948;saya kok yakin banyak yang berpikiran sama seperti saya muak banget dengan cara komunikasi dan tata kata ala anies dan pandji sama sama sampah;negative
3949;layar rada kuning ya selebihnya standar;negative
3950;besok gua mau marah marah saja di galeri indosat sekalian;negative
3951;nasi goreng bistik adalah nasi goreng dengan bistik ayam di atas nya ini adalah makanan kaki lima setiap malam selalu penuh hanya buka di malam hari tidak cocok untuk anak rasa juga biasa sih sebenarnya ;negative
3952;fahri fadil zoo buang tong sampah biar di makan anjing najis bangsat babi ngepet;negative
3953;heroik kata nya tetapi kabur tidak pulang pulang terus asik merengek meminta dihilangkan tuduhan tuduhan ke dia duh apa sudah kehabisan idola sampai yang pengecut begitu pun dipuja puja ;negative
3954;saya sangat menyesal saya bersumpah tidak akan pilih jokowi lagi ;negative
3955;samsung kok hobi banget melar sih;negative
3956;anjing polisi nya diam saja ketika ada masalah begituan tidak berguna ;negative
3957;yang merasa cemburu mohon tahu diri anda bukan siapa siapa ;negative
3958;makanan tidak ada yang bisa dipesan kopi juga tidak ada pesan onion ring dikasih calamari chicken katsu tipis sekali plus nasi 35 ribu tidak sepadan banget bawaan nya pengin marah maaf tidak bakal balik lagi ;negative
3959;rasa bumbu nasi goreng nya tidak seenak dulu lagi terkesan hambar dan lebih asin perlu ada pengontrol kualitas rasa agar kualitas tetap terjaga ;negative
3960;gue tidak pernah suka politikus gue sama sama tidak suka anies maupun ahok tapi kalau tendensi politik atau sekadar jijik bikin lo buta mungkin kamulah yang sebenarnya toxic ;negative
3961;polisi bagaimana sih harus nya perlakuan tilang tidak pandang bulu polisi gabut;negative
3962;fahri hamzonk ketua mulut nyinyir mulut bangkai busuk sangat tidak sesuai dengan sok agamis nya sok intelek tapi otak nya isi nya jelek harus nya mulut nya itu di cuci sama air kencing nya sendiri;negative
3963;saya dulu sering makan di restoran ini biasanya saya memesan kepiting dan udang tidak ada masalah dengan kualitas bahan sebelumnya namun minggu lalu saya kecewa dengan kualitas kepiting di hdl saya sering makan kepiting sehingga saya tahu persis bagaimana rasa kepiting yang segar dengan yang sudah lama disimpan ketika saya makan di sana saya merasakan bau amis dan rasa yang aneh ;negative
3964;rasis tapi kenyataan kan jawab dong kalau memang kamu pintar benar kan coba sebutkan tokoh yang menginspirasi sunda dosen itb saja bukan dari sunda;negative
3965;kami makan di sini untuk pertama kali dan kami memilih untuk duduk di lesehan terus terang kami merasa sangat tidak nyaman karena ada kucing kucing yang berkeliaran dan parah nya kucing tersebut bisa sampai meloncat naik ke atas meja pelayan nya sudah dikasih tahu tapi hanya mengusir sara biasa saja dan hal tersebut mengakibatkan kucing tersebut kembali lagi seharusnya mereka menjaga dan membawa kucing itu ;negative
3966;suasana nya bagus alami seperti di desa banget pinggir hutan kami coba nasi goreng kampung ayam kahaseupan ayam asap jamur bakar sayur sayuran nasi goreng dengan ebi kering cukup enak ayam nya bau asap cair banget jadi kurang disukai jamur bakar oke cah kangkung porsi nya agak sedikit harga sedikit di atas rata rata misal ayam kahaseupan rp 95 ribu ekor anak anak relatif kurang suka ;negative
3967;interior restoran sangat bagus cocok untuk tempat berkumpul dengan teman teman terlalu sempit untuk skala restoran yang cukup ramai saat itu harus menunggu yang lain selesai makanan nya tidak ada yang spesial pancake oreo nasi goreng banana split rasanya biasa saja ;negative
3968;apa ini harga mahal pelayanan minus ;negative
3969;kota palembang sekarang sudah macet parah ;negative
3970;ah seperti anjing saya masuk ke online shop gagal melulu tak;negative
3971;harga hotel mahal pelayanan seperti begini anjing banget deh maaf;negative
3972;muak;negative
3973;sebut saja contoh nya irwan karyawan cabang sorong kerja tidak becus pelayanan terhadap badan usah buruk perilaku terhadap sesama karyawan kasar serta memandang rendah pegawai tidak tetap di kantor tersebut ;negative
3974;masalah;negative
3975;apa ini kondisi tegalega yang kumuh banyak sampah yang menumpuk tidak terurus dan bedeng bedeng liar tolong perbaiki ini sudah terlalu lama;negative
3976;kata nya pakai telkomsel banyak untung nya ternyata tidak untung sama sekali;negative
3977;ini apa apaan sih kok makin ke sini di baca makin banyak potongan tidak jelas ;negative
3978;jadi sedih campur terharu hai koruptor apa lo enggak bangga punya presiden begini dasar makanan nya yang haram otak nya juga kotor koruptor lo daging babi kau haram kan mencolong duit rakyat kau halal kan;negative
3979;efek keracunan sianida dari singkong ketahuan kan demo berjilid ala nomer togel kemarin ternyata impor dari luar daerah juga laugh out loud untuk kalau mau demo demokan bu risma itu jangan ahok tidak menyambung bray;negative
3980;dipecat berarti sudah tidak dipakai kan dipecat karena apa ya mungkin dia cabut ya ;negative
3981;pantai parangtritis yogya mengecewakan kotor dan tidak seindah kata orang ;negative
3982;di sini selalu ramai dan antrean bisa panjang sampai ke pinggir jalan tapi enak dan worth itu untuk dicoba cuanki dan batagor nya enak dan cukup murah hanya saja antrian nya bikin sesak dan jalur keluar masuk nya agak membingungkan apalagi saat membawa mangkuk bakso berkuah panas agak kotor karena ada tempat sampah di bagian luar sehingga banyak lalat jadi kurang nyaman ;negative
3983;kesal banget nontonin cara pikir komunitas poligami ini ya ampun perempuan perempuan pun mau saja di brainwash sama laki laki yang cuma memikirkan napsu aduh ;negative
3984;berisik banget sih islam tolol ini siang malam bahkan jam segini teriak teriak dirumah setan enggak capek apa kalian anjing ganggu tidur orang saja ;negative
3985;hahaha dasar tolol semua orang yang anti rizki lu anggap tionghoa hahaha dasar goblok lu;negative
3986;soal uan sekarang lebih sulit daripada tahun kemarin;negative
3987;surabaya dan kawan kawan ribut melulu mau dijatuhkan kepalang tanggung ayo jatuhkan saja penakut ;negative
3988;ustad felix apa tidak malu maka dari itu jangan kepedean kalau jadi orang tahu diri kenapa tad ;negative
3989;kualitas lounge di t3u ap2 amat mengecewakan jauh dari eskalator melalui lorong lorong kotor desain sempit memanjang ;negative
3990;bulukan saja lo dirumah kok pada lama lama sih telkom sebulan libur;negative
3991;memang ya sepertinya aku tidak ditakdirkan menikmati indomie goreng padahal cuma menebus mi nya lho bisa bisa nya berlebihan cooked grinningfacewithsweat;negative
3992;hampir semua musala di stasiun jalur ke bogor kondisi nya juga terlalu sempit dan fasilitas wudhu yang kurang bahkan sekelas stasiun besar bogor ;negative
3993;memasuki resto sagoo kita disuguhi interior antik pernak pernik jadul mengingatkan kita akan barang barang lama di dapur zaman dulu makanan yang ditawarkan juga khas peranakan zaman dulu harga dan rasa sebanding biasa biasa saja alias standar tidak ada yang istimewa penampilan ruang dan penyajian juga sangat biasa ;negative
3994;asus kok makin hari makin mahal ya ;negative
3995;area restoran ini lumayan luas dengan parkir yang cukup pemandangan bagus namun makanan yang disajikan tidak sebanding dengan harga saya coba makan rawon tapi lidah saya tidak merasakan sensasi rasa yang diharapkan ;negative
3996;mengapa kalian tidak pernah mempertanyakan keislaman seorang prabowo subianto yang sudah jelas ibu nya beragama kristen protestan ;negative
3997;saya ke sini bersama rombongan teman dan tertarik karena kata nya pemandangan nya bagus setelah menyaksikan sendiri saya setuju dengan pemandangan bagus yang ditawarkan kafe ini namun harus memilih tempat area non smoking untuk menikmti pemandangan yang bagus saya memesan tenderloin steak dengan daging yang lembut disajikan dengan fried potato dan saus mushroom namun rasanya tidak terlalu istimewa jika dibandingkan harga nya yang lumayan mahal ;negative
3998;sudah hampir 5 tahun itu sih ganjar mengapaen saja sih kok bisa banjir begini ;negative
3999;siapa lagi dalang nya ya jelas tikus got yang itu itu saja bro ;negative
4000;sebenarnya tidak rekomendasi sih itu bikin daya tahan baterai berkurang aku pernah menonton video yang menjelaskan kalau sebenarnya lebih baik dan lebih disarankan kalau baterai handphone tidak dinas sampai penuh malah cukup sampai 80 90 ;negative
4001;parfum casablanca makin cepat menguap bau nya mengecewakan ;negative
4002;tidak rekomendasi kalau buat anak anak kayak nya mbak becandaan dan obrolan nya ada yang dewasa dari lsi juga keterangan nya untuk di atas 17 tahun;negative
4003;bagaimana indonesia bisa maju mau saja lo semua diperbudak keadaan tolol sampai 7 generasi dan mau mau nya jogja diperbudak monopoli pertamina pantesan miskin ;negative
4004;aku jadi berpikir mungkin dia tokoh utama perpecahan yang terjadi selama ini menjadikan orang lain sebagai kambing hitam aku bosan dengan orang orang munafik;negative
4005;gila ya disuruh datang 90 menit sebelum ujian tahu tahu nya mundur lagi jam nya kasihan yang panas panas jangan pemberi harapan palsu ini orang dong;negative
4006;orang itu tidak punya pendirian sama sekali ya ;negative
4007;bani kampret doyan micin kalau pakde jokowi imlek pasti dibilang haramlah dan antek kafirlah tapi coba kalau anies cari muka pakai baju imlek dan ke vihara petak sembilan apakah sialan masih konsisten berani mengucapkan ke anies haram juga dan antek kafir ;negative
4008;cashback jadi percuma kalau dikasih bates waktu pemakaian minimal alhasil cashback saya hilang begitu saja ;negative
4009;lu ada masalah apa sih sama orang arab rasis benar ya lu dari kemarin kemarin gue tidak pernah bahas agama ras suku atau bangsa lho ya idiot ;negative
4010;pak surabaya ternyata yang bapak lakukan selama 10 tahun dengan berhutang itu bertentangan dengan semangat trisakti ;negative
4011;woy ini akses data tidak bisa terus donlod mentok di 48 kbps bikin keburu keriput menunggu ;negative
4012;jawa itu memang dibentuk moral nya sungkan jadi memang cocok nya ya buat jadi pesuruh saja karena cocok nya memang jadi bagian pembantu begitu saja ;negative
4013;orang bisu kesurupan menyusahkan;negative
4014;erdogan menang pasti karena curang ;negative
4015;lomba panjat pinang diajarkan belanda untuk menertawai pribumi apa pendapat mu ;negative
4016;cocok ridwan kamil st dan charli st 12 jadi penyanyi saja daripada jadi gubernur;negative
4017;untuk malam minggu di sana pasangan diberi tempat couple dan tempat nya tidak nyaman karena saat orang lewat di sana tempat kami goyang goyang lebih tepat nya mirip seperti warung pinggir jalan di lembang tidak sesuai dengan harga makanan yang disajikam seharusnya pasangan juga diberi tempat yang bagus bukan sembarang terima tamu dan taro di tempat seperti itu ;negative
4018;yogyakarta ini ditiap sudut jalan banyak hotel tapi sayang untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan tidak setara ;negative
4019;sebenarnya gue kemarin marah banget gara gara indosat tidak ada sinyal sama sekali;negative
4020;rakyat sudah jenuh mendengar ocehan politikus jika baik kenapa tidak katakan baik kenapa semua yang dilakukan pemerintah semuanya tidak ada baiknya ;negative
4021;daerah dinoyo sangat sangat macet sampai bikin telat masuk kantor;negative
4022;kang hasil pembangunan trotoar di depan riau junction tidak di bereskan kembali alhasil tempat pejalan kaki kotor;negative
4023;andai tadi jam setengah 6 langsung bergiat tidak menunggu jam 6 tidak bakal terjebak macet tidak bakal tahan pipis ;negative
4024;sekecewa kecewa nya itu ya beli barang mahal mahal tahu nya jelek ;negative
4025;sebagai netijen yang baru april lalu piknik ke toba hanya mau bilang bahwa iya benar banyak hal yang mengecewakan dari sistem pariwisata di sana parapat nya kotor susah cari akomodasi yang benar benar bagus agen transportasi tidak profesional supir travel nya sedikit sedikit pokok nya big bukan buat parapat ;negative
4026;tidak usah pencitraan karena fitnah demonstrasi demonstrasi fpi byrn sayang mui wowo bayarkan bui 313 dakwah saradanpolitik anti kafir anti ahok bayar saracen 1500 pamflet sara tidak salatkan penista dan ancaman tamasya ala jadi masuk sel dan kalah pilkada sara kok asu tidak didiskualifikasi ;negative
4027;mau marah ke indosat kok sinyal nya hilang melulu sih;negative
4028;di sana kebanyakan penggemar ego dan multifandom begitu tapi waktu stage nya ski semuanya hype banget soal nya lagu nya pesta semua yang dibawakan iya banyak banget yang kecewa soal nya stage mereka tidak sebagus para junior ;negative
4029;jadi bosan semua film sudah ditonton dan sekarang untuk mati gaya ;negative
4030;untuk soal rasa di sini memang tidak ada masalah enak bervariasi dan harga terjangkau namun pelanan nya yang sangat mengecewakan saya memesan 3 ikan mas dan beberapa makanan lainnya pelayan yang mencatat saat itu tidak mengatakan apa apa namun setelah menunggu selama hampir 1 jam baru minuman saja yang datang makanan yang kami pesan tidak ada satu pun yang datang lalu seorang pelayan lanjutan;negative
4031;marah dengan indosat tidak bisa ngapa mengapai;negative
4032;payah cupu sampah cuma berani lewat sms kalau memang laki selesaikan dengan cara lelaki dong mas nya ;negative
4033;gue juga bingung loh pendukung bosan itu hampir semuanya setipe bisa nya cuma maki maki fitnah kata kata kasar menyebar isu bohong mengutamakan emosi akal sehat tidak pernah dipakai ;negative
4034;sedih juga ya baca berita berita begini negeri bancaan mau ganti presiden dan kita serahkan negeri ini kembali ke tangan tangan kotor seperti yang lalu ;negative
4035;ternyata mahasiswa otak nya isi nya tahi anjing semua ;negative
4036;orang islam dari indonesia apa punya hak istimewa macam cina rasis di sini tidak ya ingin tahu saja gregetan lama lama sama cina parasit;negative
4037;bali bali deh tahu tempat deh kayak apa nya tahu kiat di mana orang syirik nya banyak apa lagi yang agama hindu patung kok disembah memang nya patung bisa bantu kalian melihat itu pas gempa saja patung nya diam saja malah ikut jatuh dasar goblok ;negative
4038;pas datang ke sana suasana kurang baik lebih mirip suasana warung ayam goreng kaki lima daripada restoran ayam goreng kecuali tempat nya yang ini luas pas datang makanan semua normal sampai datang tahu nya ternyata sudah asam tapi mereka goreng kembali saya bersama keluarga pada saat itu dan keluarga komplain karena saya bawa ke situ sambal nya juga agak asam ;negative
4039;musnahkan fpi pengajar kebencian ;negative
4040;di mana orang galau karena cinta ya ini mah saya gara gara makanan sama gara gara tas sampai menangis 2 hari;negative
4041;sekarang ini kita menonton dulu permainan gubernur baru ada sedikit kesalahan dalam bekerja langsung viralkan ;negative
4042;info ini disiarkan oleh koalisi rakyat anti rezim dholim viralkan jangan berhenti di telepon genggam anda ;negative
4043;halo kali ini saya mencoba untuk mengunjungi kopi anjis bandung suasana nya ramai sekali dan menurut saya terlalu ramai dan bising karena lokasi nya dekat dengan lampu merah suara klakson kendaraan dan suara mesin kendaraan sangat bising untuk makan dan minuman rasanya biasa pada saat order pesanan saya kaget sekali karena pelayan nya berbicara bahasa sunda namun bahasa nya kasar ;negative
4044;sebetulnya restoran ini memiliki makanan yang cukup enak tetapi sayang pelayanan nya buruk jumlah pelayan yang cuma 2 orang 2 orang itu sudah include kasir membuat mereka terlihat kewalahan dan melayanai dengan tidak maksimal penyajian makanan yang dipesan juga mengecewakan baru kali ini saya mengalami sop buntut bakar disajikan langsung dengan sambal langsung dicampur alhasil anak saya yang tadinya mau makan tidak ;negative
4045;aku menyesal sekali sumpah kebanyakan merekam dari pada melihat langsung sampai sebong sudah masuk ke dalem aku ganyadar karena sibuk ke handphone sumpah pengin menangis banget ;negative
4046;cuma penerbangan di indonesia yang tidak pernah ngehargai waktu sudah bayar mahal tetap pelayanan nya mengecewakan;negative
4047;tidak berhenti dari tadi siang ternyata melelahkan juga;negative
4048;emosi dengan gojek gocar yang selalu menyasar kalau mau kerumah saya ;negative
4049;saya adalah penggemar steak namun ketika saya makan di abuba ternyata rasanya jauh dari yang pernah dibayangkan bahkan sauce nya sangat tidak enak seperti sauce abc biasa kata nya barbeque kemudian tidak ada lagi pilihan sauce yang lain tak mau lagi ke sini;negative
4050;ayat ayat islam yang meragukan coba simak pakai hati otak dan perasaan ;negative
4051;benci;negative
4052;fahri hamzah gila main fitnah prabowo segala ;negative
4053;yang terhormat admin saya sudah restart kartu perdana ini lebih dari5x semalam pengaturan manual juga sudah saya pengaturan kalau memberi solusi yang benar dong ;negative
4054;mereka yang protes dan tidak senang dengan kata itu berarti memang dialah sontoloyo itu;negative
4055;tapi gue makin benci sama justin dia makin songong berasa dia paling keren aduh pokok nya tidak suka deh dan dia jailkan gue melulu ;negative
4056;cara berhenti berlangganan indihome bagaimana cara nya lemah otak dan juga mahal saya jadi malas pakai dan bayar;negative
4057;adik kelas yang sekarang tatakrama nya kurang tidak ada sopan santun nya sama sekali sama yang lebih tua kurang beretika ;negative
4058;pagi sudah marah marah karena pelayanan id cabang sanur yang tidak professional dan mengecewakan tidak salah banyak yang review jelek ;negative
4059;eh bangsat sudah tahu homo kenapa kamu kamu pada masih mau main sama dia bodo bakar anjing bakar;negative
4060;saya makan di sini dengan menggunakan voucher disus paket nasi ayam kari dengan diskon hingga 30 persen akibat nya para pengunjung mengantre untuk meredeem voucher cilaka nya cek voucher masih dilakukan secara manual tidak ada masalah untuk makanan nya hanya saja antrean terlalu lama voucher sendiri sudah dibeli jadi mau tidak mau para pengunjung mengantre;negative
4061;tambah hitam saja nih kulit baru baru hari kerja di lapangan tapi sudah seperti kayak orang papua kulit saya;negative
4062;sama saya juga muslim ogah banget dibela fpi cabul gaya preman tidak mencerminkan seorang muslim;negative
4063;tapi gofood ongkos kirim nya mahal banget dong restoran sekolah gue cuma 1 kilometer doang 15k padahal makanan nya harga 12k;negative
4064;restoran ala kamu bisa makan ini sudah bertahan cukup lama di sini yang menjadi favorit saya adalah thai thea dan daging nya yang enak siap siap kekenyangan karena banyak pilihan makanan di sini hanya terutama di cabang mal istana plaza pelayanan sering buruk dan mengecewakan asap juga cukup mengganggu di dalam secara keseluruhan baik review saya adalah rasa makanan enak dan baik tetapi sangat perlu banyak perbaikan dalam pelayanan ;negative
4065;sama sih mau nya makan indomie sebulan sekali di tanggal ulang tahun seperti tasya kamila tetapi dua minggu saja enggak kuat ;negative
4066;layanan cancel hotel di sangat mengecewakan;negative
4067;nih kasih tahu sih oum partai abu pendukung reklamasi teluk jakarta itu ya pdip pks dan gerindra sih oum termakan framing media sampah;negative
4068;sangat lambat respons tidak sesuai deskripsi ;negative
4069;pegawai pertandingan juga tolong yang perut nya buncit buncit itu di ratakan saja kebanyakan makan uang suap;negative
4070;pergi bersama keluarga makan malam harga nya mahal dengan rasa yang biasa saja suasana oke tetapi tidak spesial sekali;negative
4071;tidak mengerti ya kenapa resto ini menduduki peringkat 12 dari 1800an resto yang ada di bandung harga mahal lokasi tersembunyi dan rasa makanan biasa saja jangan terlalu percaya sama review yang menyesatkanlah ;negative
4072;bayar transaksi di tokopedia apa pakai bcaklikpay sering hang freeze di layar masuk dan layar pengisian tapi handphone saya yang bermasalah atau bcaklikpay nya atau apa tokopedia ;negative
4073;baru kali ini merasakan macet sampai pusing dengan mual ;negative
4074;asli deh indihome lemah otak banget deh sekarang apa guna nya bayar mahal mahal gila emosi nih benar benar;negative
4075;ya sudah sidang nya cepatan kelarkan bosan melihat sidang tidak selesai selesai saya rasa pilkada cuma buat perpecahan saja;negative
4076;mau marah di sini enggak ada sinyal indosat;negative
4077;pemikiran orang sekarang sangat sempit sekali jadi nya mereka mudah sekali marah;negative
4078;oppo f1s kamera belakang nya jelek kalau dipakai menonton konser baca kalau menonton konser kan harus dizoom gelap;negative
4079;pendukung ahok semua itu orang gila ;negative
4080;kalau sudah watak pembohong sulit untuk dinasehati;negative
4081;komplain sama penjual pasti kalah karena ketentuan toko masing masing dibuat tidak melalui persetujuan tokopedia ;negative
4082;dugem obat obatan terlarang pelacuran miras engkau diamkan iya fpi ;negative
4083;ozon dasar anjing mendidik dia lebih enak mendidik anjing pintar berkelit mencuri uang rakyat pura pura tidak tahu suara rekaman nya dasar goblok ;negative
4084;kafe dipakar memiliki pemandangan yang bagus berlatar kan peggunungan dan pohon pinus namun untuk makana nya biasa saja untuk masuk ke sini ada minimum pesanan nya saya mungkin cukup sekali saja ke tempat ini ;negative
4085;stasiun tv payah tidak konsisten mengecewakan pendukung persib persiba tidak berprikemanusiaan payah dan cupu ;negative
4086;kemarin seharian di kota tua aku sedih jorok kotor ini orang jakarta bagaimana mau marahin kok bisa tekanan darah tinggi malas memotret kalian datang saja minggu siang sore depan kertanaga depan alfa indonesia maut bagaimana cara nya ya malu dengan wisatawan asing peserta asian games;negative
4087;indosat lemah otak banget meminta ampun;negative
4088;kata nya steak di sini enak tapi menurut saya biasa saja tidak beda jauh sama tempat makan steak yang satu lagi di jalan yang sama hanya porsi nya lebih besar saja kali ya tempat nya juga kurang begitu enak waktu itu saya kebagian di bagian belakang terus ada anak anak sekolah ramai banget berisik teriak teriak mengobrol nya sambil main kartu kurang nyaman jadi nya ;negative
4089;zadit babi gemuk ;negative
4090;dasar baktau diri kau belajar beladiri bukan untuk di sombongkan tapi untuk dimencari prestasi di sekolah dan untuk melindungi diri sendiri guru lu saja lu pukuli apalagi orang tua lo dasar iblis kau nyawa di bayar nyawa lu punya hutang satu nyawa dan nyawa lo yang jadi bayaran nya ;negative
4091;barang tidak jadi dikirim aneh;negative
4092;saat bacot sih dengkul ustad tengkujuh tidak sesuai prila ku copot saja itu sorban daripada menyisir tapi tidak mengaca ;negative
4093;orang cina itu paling pintar kalau masalah menguras uang rakyat lihat saja rata rata jualan nya mahal mahal kalau dia jadi anggota pemerintah bisa bisa uang kita dibabat semua sama dia ;negative
4094;tidak punya duit bubarkan saja partai wadah penggodogan calon pemimpin bangsa bukan tempat cari uang dikit uang bosan dengar;negative
4095;tenggelamkan pdip dan jokowi di 2019;negative
4096;lumayan enak pelayanan juga bagus hanya saja tempat nya kurang bersih untuk ke tempat nya agak susah karena rawan macet jadi berpikir dua kali kalau mau kembali ke sini ;negative
4097;kasihan tidak ada yang mau mengusulkan puan di caleg nanti;negative
4098;saya bukan hti malah sering tidak cocok dengan cara hti berpolitik ;negative
4099;jangan sekolah kalau tidak mau diatur anak asu anjing tolol orang tua nya juga bodo anak diakan keluar malam terus kali jadi makan micin di luar sama teman teman ;negative
4100;maaf islam itu bukan agama islam itu aliran sesat enggak ku agama menista islam bukan menista agama malahan islamlah penista agama sesungguhnya semua agama lu katakan kafir semua agama asli nusantara lu katakan cuma kepercayaan ;negative
4101;banteng mbok mega kok tumpul di kandang nu kok melulu ;negative
4102;closing ceremony asian games 2018 jelek banget indonesia no 4 sumpah gue menyesal jadi konsultan acara tersebut di aminef 2010 sok pintar aminef lembaga beasiswa bukan penyelenggara asian games gue ditipu geng jesaya red nose amit amit be ;negative
4103;ini kok seolah olah kami di dpr maling semua ya memang maling tolol bibir kamu bikin gue muntah;negative
4104;galau;negative
4105;buang buang energi tiap bulan buat marah ke indosat bulan depan ganti provider saja;negative
4106;mari hitung hitung hitungan kader dari partai mana yang paling korup pertama golkar dan pdip;negative
4107;eggy sampo menawarkan perpaduan fusilli dengan udang dan telur asin meskipun mbak nya menyatakan bahwa porsi large 2 porsi mi porsi lage nya terasa kurang enak green tea bule nya tidak terekomendasi selain harga nya mahal rasanya biasa saja dan bule nya sedikit sekali mending beli obrolan me deh;negative
4108;saat mencari tempat buat makam malam di bandung tidak sengaja saya menemukan rumah makan ini soal rasa ayam bakar dan sambal nya enak lantai rumah makan licin anak saya terpeleset saat berlari area parkir terbatas ;negative
4109;memang enggak enak terjebak macet tapi lebih tidak enak lagi kalau terjebak masa lalu;negative
4110;tidak cerdas;negative
4111;jangan pilih jokowi di pilpres 2019 dia itu berpihak pada etnis cina ;negative
4112;sebenarnya eatbos hegarmanah karena tidak ada jadi diwakili first impression adalah elegant desain dan tema dan suasana yang nyaman dan keren cocok buat keluarga dan tempat berkumpul makanan nya juga sesuai harga untuk kalangan mahasiswa tapi butuh waktu setengah jam untuk diberikan sendok garpu setelah makanan datang pikir saja jika makan tanpa sendok garpu sekalian saja ke warteg biar ambil sendiri lanjutan;negative
4113;sepanjang jalan dago mati lampu lampu penerangan jalan juga padam bagaimana ini ;negative
4114;tidak bosan apa film indonesia yang main reza rahadian terus bukan bilang dia tidak bagus tetapi kalau pemain itu itu melulu jenuh juga melihat nya ;negative
4115;wah sama seperti saya ini mas barusan paket freedom l saya belum habis tapi sudah dibebankan tarif internet perlu sampai pulsa sekitar 40 ribu saya disedot perampok;negative
4116;enak ya dapat gaji gede fasilitas mewah itu uang rakyat kau kuras semua ;negative
4117;download tinggal 2 lalu gagal begitu saja ku ingkan marah kepada indosat;negative
4118;fpi anjing babi kamu pantas di musnahkan fpi bukan islam tapi dajjal bangsat jangan bawa bawa islam buat kebohongan lu bangsat;negative
4119;terus ahok kamu bebaskan sampai sekarang begitu saja sekarang dia sudah jadi tersangka tapi kalian tidak mau memenjarakan dia apa maksud kamu kalian memang sengaja mau memerangi islam di negara ini ;negative
4120;ngancem;negative
4121;film ftv itu tidak bagus film nya mengajarkan orang selingkuh ;negative
4122;semoga jadi pelajaran bagi rakyat indonesia untuk tidak salah memilih presiden di 2019 menyesal banget pilih jokowi ;negative
4123;zona itu pengkhianat pengacau nkri sekaligus sampah masyarakat ;negative
4124;cc tukang fitnah menghasut melintir fakta ini kelompok kelompok ormas hti im fpi ;negative
4125;tak perlu banyak cincong ratakan saja saya dukung 100 ;negative
4126;ayo kita bantu viralkan tindakan semena mena pejabat ;negative
4127;saya sih datang yang di cihampelas walk dulu masih berupa kedai kecil yang hanya menyediakan bangku panjang untuk 8 orang sekarang sudah berupa kafe yang mampu menampung lebih banyak makanan yang ditawarkan hanya makanan kecil lite bite dengan porsi yang kecil rasa tidak terlalu istimewa apalagi dibandingkan dengan harga nya makin kecewa ;negative
4128;semakin banyak tahu semakin cemburu ;negative
4129;menyesal banget aku sudah baca panjang buku yang baru aku beli di gramed kayak begini ternyata isi nya tidak berfaedah semua ;negative
4130;entah kenapa rasanya jadi kurang saus tiram terlalu berlebihan rasanya saus padang juga agak aneh yang enak hanya gurame saus bali nya kangkung polos tidak berasa yang terasi hanya rasa terasi kerang kerang kosong pelayan tidak responsif susah dipanggil es campur kosong kecewa sama kunjungan terakhir ini padahal sebelumnya dtang ke sini enak ;negative
4131;gelisah;negative
4132;lunox beli sejak awal rilis belum mencoba classic sudah langsung peringkat jadi feed menyesal banget beli;negative
4133;menurut saya bakso goreng paling enak itu dijual oleh bakmi anugerah kalau menu lainnya sih biasa saja rasanya tapi untuk kebersihan saya khawatir sekali banyak kecoa kecil di gerobak dan tempat duduk nya ;negative
4134;memang tak salah mulut dan bahasa anda memang mulut seorang penjilat memalukkan najis ;negative
4135;lawan lawan politik pak deh kehabisan bahan untuk menyerang pemerintahan nya penegak hukum yang di salahkan shrus nya kan koruptor nya yang brengsek ;negative
4136;ada beberapa pilihan makanan seperti mi ayam batagor dan oleh oleh pisang goreng di batagor kingsley tapi sayang harga nya seperti di restoram tetapi rasanya biasa saja selain itu juga pelayana nya kurang cekatan dan tidak ada etika nya ;negative
4137;cebong memang cetek otak nya kelamaan berendem sih ;negative
4138;mie nya biasa saja porsi lumayaan besar sambal nya mantap harga nya buat geleng geleng kepala cukup sekali saja coba;negative
4139;mana gubernur kalian yang di bangga bangga kan masa sampai tni turun juga dari dulu pak jokowi dan ahok tidak ada yang turun sekarang kok pada jebur wow hebat gubernur sekarang;negative
4140;__laugh__ ini orang bego ilmu memang di timba tapi pengalaman adalah guru terbaik bodo begini jadi ketua bek aduh;negative
4141;kebetulan juga media media yang semasa pak sayang dulu pada miwir dan nyinyir sekarang jadi corong nya penguasa jadi berubah 360 derajat yang dulu memprovokasi sekarang penuh ngalembono;negative
4142;ya itu mbak mie nya itu kelembekan aneh rasanya;negative
4143;harga tempat rasa standar menu banyak pilihan waktu itu pesan pancake tapi rasa tidak sesuai dengan ekspektasi ;negative
4144;pelajaran ipa sekarang sulit untuk dipahami;negative
4145;jemput paksa saja takut banget sama rizieq kalau api menghalangi bubarkan sekalian ;negative
4146;frisian flag rasa kacang ijo kok tidak enak begini sih rasanya;negative
4147;bisa bisa nya ini harga magnum bulan naik terus parah sih yang punya mau naik haji tujuh agama kali ya ;negative
4148;kami sangat kecewa dengan pelayanan karyawan lion di gate a6 bandar udara cengkareng saya di bohongin barang rusak dan kotor tiba tujuan ;negative
4149;tidak kelebihan;negative
